974,195,6
763,28,6
225,398,6
40,184,6
365,588,6
93,504,6
110,209,6
922,528,6
80,312,6
542,572,6
256,311,6
541,9,6
778,203,6
102,536,6
741,264,6
766,178,6
86,63,6
309,302,6
118,267,6
815,318,6
170,532,6
734,529,6
206,289,6
958,22,6
328,498,6
592,266,6
812,530,6
288,84,6
986,492,6
359,403,6
873,238,6
713,263,6
934,138,6
383,435,6
104,413,6
431,239,6
62,591,6
816,590,6
580,106,6
319,533,6
319,143,6
147,390,6
123,49,6
931,109,6
178,54,6
714,75,6
288,224,6
190,549,6
326,17,6
550,367,6
