907,35,25
139,267,25
638,587,25
696,241,25
926,578,25
394,338,25
207,495,25
212,304,25
996,441,25
469,270,25
767,438,25
88,225,25
255,36,25
452,102,25
835,2,25
380,477,25
833,34,25
175,347,25
889,336,25
65,72,25
578,250,25
443,305,25
676,445,25
784,351,25
811,60,25
991,533,25
281,487,25
886,379,25
1011,295,25
1007,117,25
257,79,25
183,247,25
1006,83,25
360,64,25
443,63,25
943,2,25
856,360,25
558,537,25
237,582,25
868,29,25
617,170,25
406,244,25
381,308,25
766,36,25
294,431,25
472,76,25
156,137,25
790,311,25
586,468,25
558,64,25
678,140,25
719,208,25
225,352,25
365,369,25
972,137,25
343,10,25
108,530,25
266,8,25
686,504,25
508,515,25
819,237,25
435,380,25
370,237,25
835,475,25
451,136,25
889,247,25
522,126,25
613,364,25
500,32,25
344,489,25
965,518,25
652,558,25
706,577,25
807,587,25
404,430,25
707,41,25
274,397,25
562,10,25
957,461,25
246,275,25
