212,227,5
1012,139,5
332,192,5
529,296,5
869,573,5
61,241,5
243,440,5
457,0,5
94,226,5
483,146,5
84,226,5
269,126,5
568,300,5
495,447,5
558,313,5
164,505,5
129,592,5
487,114,5
405,73,5
753,114,5
797,332,5
967,483,5
118,132,5
457,268,5
274,591,5
731,7,5
411,298,5
997,37,5
866,421,5
626,38,5
735,509,5
283,220,5
972,349,5
809,46,5
626,380,5
346,9,5
365,309,5
305,37,5
181,144,5
891,327,5
320,99,5
210,119,5
357,570,5
551,520,5
959,236,5
965,97,5
222,292,5
624,496,5
1017,91,5
840,71,5
237,430,5
316,348,5
796,417,5
723,359,5
109,525,5
299,475,5
173,287,5
933,231,5
681,280,5
401,208,5
