700,354,7
917,35,7
149,415,7
1014,491,7
998,41,7
326,486,7
907,270,7
472,68,7
862,2,7
1001,181,7
990,501,7
458,534,7
67,520,7
140,405,7
214,335,7
588,136,7
46,573,7
304,462,7
965,471,7
367,5,7
385,404,7
924,485,7
482,439,7
857,375,7
430,469,7
648,76,7
778,497,7
223,46,7
791,147,7
339,168,7
840,293,7
286,315,7
991,257,7
434,170,7
958,353,7
627,76,7
535,137,7
696,495,7
824,52,7
261,213,7
754,158,7
878,189,7
887,415,7
508,39,7
220,435,7
42,434,7
320,419,7
875,501,7
212,44,7
525,587,7
30,596,7
586,464,7
771,264,7
441,300,7
734,143,7
855,157,7
140,301,7
545,409,7
523,575,7
203,49,7
2,283,7
372,379,7
158,583,7
567,372,7
266,393,7
862,427,7
941,528,7
649,513,7
797,64,7
618,337,7
