828,495,18
140,215,18
722,171,18
217,258,18
429,458,18
836,365,18
244,430,18
753,291,18
864,237,18
205,572,18
183,528,18
313,378,18
310,407,18
46,480,18
498,554,18
334,37,18
438,252,18
555,160,18
5,218,18
586,517,18
590,229,18
734,534,18
275,538,18
141,406,18
649,358,18
243,247,18
460,198,18
440,312,18
621,372,18
537,361,18
931,56,18
301,301,18
717,479,18
292,234,18
943,83,18
578,143,18
789,379,18
256,88,18
265,575,18
786,415,18
96,528,18
918,454,18
790,204,18
573,101,18
366,280,18
36,407,18
181,326,18
440,392,18
876,209,18
1018,132,18
581,378,18
908,209,18
922,35,18
756,333,18
679,163,18
423,494,18
753,269,18
695,302,18
466,373,18
858,519,18
176,423,18
798,480,18
290,114,18
881,349,18
959,554,18
612,417,18
1020,516,18
600,581,18
674,474,18
626,98,18
26,137,18
655,108,18
764,83,18
753,476,18
947,269,18
135,465,18
213,118,18
684,516,18
373,595,18
188,5,18
342,215,18
84,369,18
41,257,18
110,351,18
1017,211,18
882,92,18
400,152,18
600,114,18
939,506,18
782,124,18
