515,293,25
845,501,25
717,78,25
623,554,25
976,394,25
884,311,25
835,35,25
320,223,25
590,46,25
913,357,25
517,405,25
606,162,25
401,3,25
222,48,25
831,153,25
388,88,25
607,197,25
513,181,25
795,184,25
680,20,25
61,65,25
287,422,25
349,21,25
316,295,25
518,451,25
722,172,25
653,297,25
919,44,25
344,577,25
213,524,25
462,558,25
398,187,25
686,567,25
383,450,25
994,101,25
832,427,25
969,311,25
966,488,25
382,480,25
567,85,25
374,332,25
52,594,25
1017,460,25
113,583,25
671,238,25
143,454,25
846,468,25
736,25,25
258,512,25
589,490,25
231,21,25
905,430,25
123,291,25
962,173,25
68,177,25
368,121,25
489,65,25
318,349,25
892,235,25
759,219,25
197,250,25
204,366,25
82,285,25
410,279,25
36,401,25
710,214,25
834,70,25
552,165,25
159,3,25
636,464,25
