958,578,12
355,497,12
805,450,12
49,501,12
665,144,12
234,386,12
564,518,12
74,402,12
676,268,12
992,316,12
944,379,12
293,586,12
771,468,12
389,228,12
49,453,12
825,341,12
74,318,12
755,247,12
917,483,12
508,173,12
336,155,12
449,231,12
998,438,12
598,3,12
835,4,12
911,359,12
577,475,12
455,418,12
206,190,12
67,100,12
136,43,12
984,111,12
91,25,12
978,187,12
422,490,12
924,282,12
396,554,12
685,346,12
369,451,12
233,484,12
162,136,12
293,328,12
11,327,12
209,525,12
760,36,12
875,440,12
724,462,12
966,28,12
719,316,12
978,139,12
