341,92,11
1013,557,11
481,261,11
389,156,11
358,244,11
309,240,11
620,375,11
272,537,11
358,34,11
851,379,11
445,523,11
941,375,11
614,390,11
573,305,11
992,55,11
448,468,11
1006,421,11
998,132,11
620,570,11
1016,222,11
259,228,11
156,52,11
133,80,11
959,191,11
59,400,11
737,25,11
923,299,11
708,40,11
287,430,11
1009,198,11
592,428,11
161,111,11
975,327,11
135,62,11
426,176,11
319,54,11
453,384,11
923,452,11
671,324,11
517,545,11
895,473,11
463,14,11
35,246,11
1002,17,11
414,1,11
94,39,11
984,348,11
988,444,11
437,15,11
749,379,11
