693,259,8
314,208,8
321,394,8
936,458,8
1006,326,8
965,155,8
709,162,8
122,28,8
187,466,8
873,6,8
647,139,8
607,329,8
317,489,8
670,75,8
463,172,8
12,267,8
806,33,8
836,89,8
715,315,8
801,454,8
554,535,8
436,571,8
568,290,8
135,519,8
965,538,8
577,413,8
173,371,8
717,10,8
69,138,8
88,514,8
1010,546,8
802,421,8
682,235,8
996,308,8
646,35,8
904,239,8
439,133,8
566,59,8
607,503,8
386,386,8
408,74,8
168,459,8
688,438,8
546,403,8
245,533,8
835,22,8
222,580,8
48,366,8
634,370,8
743,575,8
998,142,8
913,189,8
492,136,8
843,191,8
192,313,8
370,41,8
923,205,8
615,475,8
493,195,8
744,130,8
812,322,8
368,340,8
34,522,8
928,468,8
1021,585,8
352,555,8
688,565,8
33,384,8
906,452,8
18,370,8
181,205,8
621,407,8
522,339,8
163,341,8
369,308,8
466,461,8
264,356,8
791,250,8
531,118,8
271,557,8
