37,88,10
649,268,10
188,315,10
9,12,10
846,493,10
652,151,10
664,491,10
292,114,10
27,29,10
993,89,10
103,228,10
208,243,10
310,570,10
1019,215,10
813,304,10
436,60,10
536,446,10
368,150,10
409,409,10
439,87,10
835,445,10
223,229,10
310,48,10
638,154,10
600,399,10
38,245,10
426,338,10
1004,270,10
1013,162,10
583,97,10
1009,471,10
91,79,10
263,155,10
972,347,10
770,223,10
868,341,10
506,259,10
325,214,10
971,220,10
758,588,10
734,432,10
385,333,10
577,500,10
178,87,10
916,445,10
436,37,10
1002,283,10
870,253,10
960,63,10
350,305,10
931,274,10
452,476,10
628,276,10
957,404,10
648,190,10
614,306,10
848,283,10
804,416,10
326,545,10
676,570,10
