591,135,18
985,584,18
640,594,18
700,391,18
438,301,18
549,381,18
239,346,18
336,351,18
680,77,18
994,256,18
16,375,18
234,255,18
704,436,18
307,40,18
367,47,18
671,2,18
921,43,18
311,515,18
788,292,18
794,193,18
214,301,18
473,363,18
608,33,18
790,402,18
359,474,18
921,301,18
840,447,18
755,74,18
789,90,18
849,98,18
75,397,18
223,498,18
807,24,18
441,7,18
504,186,18
199,543,18
340,445,18
670,417,18
930,64,18
828,83,18
883,192,18
632,424,18
71,306,18
119,75,18
531,146,18
165,413,18
480,202,18
337,68,18
110,120,18
627,360,18
895,555,18
711,229,18
500,487,18
659,57,18
428,447,18
869,27,18
591,331,18
565,128,18
265,358,18
588,301,18
386,557,18
254,221,18
649,383,18
460,261,18
513,279,18
375,431,18
293,354,18
946,207,18
920,255,18
786,35,18
