540,450,7
37,153,7
255,303,7
1001,463,7
893,162,7
624,80,7
332,111,7
576,569,7
85,28,7
1011,82,7
710,564,7
352,325,7
648,419,7
17,396,7
57,500,7
495,319,7
296,296,7
684,172,7
584,24,7
56,282,7
153,28,7
600,56,7
237,520,7
718,107,7
381,312,7
158,142,7
470,558,7
458,390,7
538,562,7
210,451,7
358,129,7
932,72,7
78,509,7
588,259,7
996,39,7
294,387,7
1005,569,7
112,215,7
80,292,7
627,270,7
1000,62,7
429,566,7
135,345,7
505,330,7
232,378,7
320,93,7
419,237,7
22,127,7
82,395,7
718,596,7
