857,575,12
898,99,12
677,549,12
497,247,12
423,152,12
131,32,12
145,54,12
326,439,12
1016,66,12
959,420,12
551,180,12
649,529,12
580,331,12
268,423,12
253,541,12
741,445,12
563,324,12
555,510,12
154,439,12
338,494,12
459,151,12
273,144,12
436,118,12
756,567,12
390,398,12
507,5,12
703,280,12
915,595,12
466,52,12
256,252,12
854,537,12
895,218,12
789,163,12
161,343,12
298,102,12
890,315,12
538,344,12
725,105,12
594,485,12
474,474,12
133,119,12
238,299,12
921,350,12
457,369,12
968,7,12
583,114,12
343,456,12
187,28,12
237,413,12
865,595,12
356,319,12
903,261,12
330,318,12
568,498,12
670,435,12
876,297,12
785,219,12
52,487,12
736,177,12
271,403,12
974,455,12
122,495,12
113,79,12
752,408,12
618,553,12
266,15,12
127,167,12
719,332,12
818,304,12
908,397,12
454,398,12
103,567,12
458,351,12
583,567,12
53,506,12
520,451,12
154,183,12
116,518,12
616,449,12
695,530,12
11,516,12
153,558,12
54,447,12
805,436,12
550,35,12
977,66,12
681,565,12
656,39,12
77,154,12
893,359,12
