773,145,10
277,379,10
52,138,10
392,334,10
616,449,10
786,119,10
863,109,10
673,97,10
770,102,10
327,366,10
289,476,10
692,586,10
458,368,10
973,284,10
253,99,10
862,358,10
4,438,10
924,514,10
206,536,10
449,41,10
521,395,10
867,17,10
956,156,10
381,89,10
567,30,10
380,486,10
808,287,10
780,31,10
435,57,10
10,594,10
381,403,10
937,379,10
651,206,10
734,328,10
733,293,10
760,582,10
901,485,10
860,584,10
58,100,10
819,510,10
241,51,10
337,99,10
322,592,10
148,179,10
921,445,10
318,4,10
989,11,10
1018,7,10
472,145,10
979,152,10
793,346,10
4,221,10
65,484,10
590,278,10
872,224,10
491,387,10
894,197,10
111,455,10
402,527,10
27,365,10
671,590,10
270,8,10
879,308,10
166,213,10
828,340,10
222,586,10
146,51,10
745,411,10
849,524,10
583,9,10
