184,382,6
281,300,6
678,60,6
774,485,6
378,529,6
425,381,6
391,538,6
237,554,6
507,221,6
46,486,6
598,140,6
107,178,6
773,376,6
187,88,6
861,340,6
705,60,6
922,466,6
751,338,6
205,463,6
18,459,6
46,242,6
626,432,6
865,400,6
234,522,6
751,187,6
438,315,6
843,260,6
963,338,6
951,296,6
650,585,6
549,337,6
449,353,6
458,242,6
739,69,6
642,122,6
572,153,6
422,117,6
573,8,6
674,408,6
267,342,6
321,69,6
873,378,6
131,300,6
922,375,6
358,53,6
70,433,6
979,217,6
834,245,6
65,479,6
153,452,6
799,328,6
467,410,6
508,162,6
785,290,6
917,588,6
837,332,6
225,551,6
870,291,6
49,343,6
926,330,6
