473,475,25
845,129,25
35,7,25
198,481,25
979,88,25
916,273,25
907,89,25
193,559,25
113,187,25
46,54,25
940,146,25
1020,123,25
406,257,25
853,413,25
661,471,25
1010,532,25
307,446,25
994,222,25
261,147,25
950,118,25
871,485,25
887,264,25
31,114,25
774,568,25
416,297,25
327,298,25
918,420,25
940,474,25
528,462,25
398,521,25
783,60,25
793,384,25
224,212,25
433,87,25
870,441,25
839,553,25
204,69,25
869,526,25
37,400,25
408,405,25
865,211,25
54,572,25
150,386,25
693,424,25
739,71,25
796,497,25
391,55,25
564,49,25
557,177,25
329,107,25
