401,353,8
291,468,8
901,321,8
821,243,8
252,272,8
619,529,8
1015,363,8
301,449,8
135,161,8
297,48,8
827,450,8
388,417,8
794,297,8
204,218,8
233,480,8
625,122,8
818,575,8
1009,307,8
60,482,8
820,135,8
26,178,8
903,368,8
216,572,8
985,133,8
338,461,8
187,577,8
101,226,8
50,332,8
364,224,8
712,583,8
619,4,8
711,247,8
601,144,8
561,483,8
552,583,8
592,387,8
343,35,8
748,441,8
900,516,8
962,55,8
155,538,8
597,92,8
122,251,8
501,494,8
530,156,8
223,149,8
139,519,8
573,307,8
615,490,8
562,387,8
144,64,8
1020,541,8
363,73,8
125,550,8
823,29,8
608,189,8
19,116,8
116,235,8
607,435,8
801,511,8
120,427,8
676,80,8
123,382,8
423,405,8
687,427,8
389,500,8
882,394,8
360,117,8
729,238,8
265,391,8
