146,50,7
420,389,7
792,350,7
814,467,7
200,540,7
751,588,7
723,573,7
715,527,7
688,476,7
543,592,7
287,578,7
667,117,7
390,529,7
31,312,7
879,147,7
917,430,7
701,23,7
813,508,7
818,585,7
605,106,7
521,331,7
554,102,7
380,203,7
732,519,7
874,202,7
445,301,7
768,44,7
61,108,7
837,527,7
74,239,7
964,480,7
640,107,7
344,540,7
421,109,7
378,591,7
378,113,7
756,33,7
889,407,7
851,230,7
576,481,7
931,535,7
556,373,7
277,595,7
687,406,7
798,283,7
998,310,7
410,314,7
239,244,7
368,33,7
207,347,7
573,312,7
1002,252,7
429,317,7
31,569,7
540,152,7
566,569,7
17,572,7
645,118,7
992,478,7
18,348,7
