629,208,18
164,140,18
108,429,18
631,173,18
785,63,18
1009,306,18
525,433,18
219,125,18
243,520,18
512,590,18
570,533,18
980,408,18
173,225,18
273,203,18
416,113,18
151,306,18
301,545,18
207,551,18
86,379,18
761,229,18
535,497,18
650,584,18
83,61,18
464,255,18
780,110,18
226,220,18
360,244,18
814,44,18
951,211,18
823,77,18
46,23,18
440,559,18
345,107,18
899,24,18
769,143,18
7,86,18
841,126,18
513,345,18
146,36,18
851,361,18
254,425,18
55,309,18
338,528,18
428,290,18
925,583,18
580,366,18
474,22,18
158,442,18
976,342,18
268,300,18
