168,183,11
166,288,11
715,314,11
862,340,11
366,330,11
174,492,11
709,170,11
311,507,11
427,173,11
896,329,11
23,236,11
319,299,11
769,535,11
343,325,11
649,578,11
603,250,11
953,110,11
1,64,11
996,86,11
593,341,11
555,123,11
64,433,11
360,176,11
449,429,11
814,342,11
457,30,11
696,120,11
810,434,11
738,368,11
970,196,11
216,36,11
741,530,11
764,122,11
619,382,11
160,159,11
67,187,11
39,232,11
789,289,11
94,348,11
974,327,11
151,21,11
217,352,11
854,48,11
115,112,11
1021,246,11
336,186,11
589,483,11
189,520,11
788,22,11
816,71,11
713,553,11
929,595,11
81,202,11
768,379,11
858,82,11
85,127,11
863,580,11
536,525,11
981,138,11
515,32,11
434,388,11
444,482,11
991,115,11
969,427,11
745,349,11
66,585,11
451,512,11
980,358,11
686,198,11
699,312,11
