474,125,10
129,464,10
791,462,10
263,563,10
887,220,10
206,580,10
779,279,10
226,372,10
251,299,10
925,461,10
230,30,10
579,217,10
237,563,10
840,40,10
989,424,10
390,307,10
244,117,10
59,51,10
661,96,10
999,34,10
551,593,10
305,146,10
657,271,10
973,77,10
133,580,10
524,517,10
416,304,10
136,359,10
37,594,10
240,14,10
394,589,10
837,59,10
388,206,10
501,351,10
639,151,10
894,111,10
133,138,10
216,107,10
940,191,10
17,482,10
213,322,10
746,3,10
371,29,10
737,546,10
39,577,10
179,393,10
336,504,10
139,28,10
298,332,10
972,507,10
709,249,10
108,373,10
309,286,10
618,505,10
481,221,10
44,170,10
965,140,10
227,596,10
656,230,10
324,285,10
937,204,10
315,85,10
633,13,10
491,468,10
473,380,10
370,488,10
584,542,10
582,516,10
914,508,10
876,329,10
150,399,10
296,459,10
834,442,10
357,560,10
843,288,10
906,96,10
784,233,10
871,152,10
151,593,10
666,369,10
