837,284,25
738,43,25
589,427,25
865,13,25
556,361,25
350,45,25
810,316,25
303,542,25
387,326,25
416,507,25
814,93,25
181,435,25
799,271,25
429,189,25
343,176,25
535,221,25
51,164,25
860,576,25
636,442,25
207,12,25
788,16,25
641,377,25
211,46,25
850,407,25
42,232,25
385,126,25
769,452,25
828,51,25
79,489,25
442,151,25
964,545,25
813,416,25
403,67,25
572,384,25
357,351,25
61,191,25
346,273,25
881,512,25
22,205,25
499,116,25
343,500,25
851,187,25
732,334,25
522,146,25
81,145,25
299,495,25
43,528,25
902,393,25
754,483,25
785,98,25
81,75,25
827,216,25
28,297,25
909,199,25
123,84,25
998,471,25
989,274,25
41,566,25
668,217,25
299,271,25
