247,5,7
187,296,7
74,25,7
196,79,7
623,430,7
621,264,7
251,447,7
685,130,7
535,490,7
254,47,7
512,145,7
482,227,7
950,554,7
174,205,7
139,541,7
351,173,7
900,78,7
508,486,7
143,394,7
545,441,7
374,78,7
394,112,7
571,352,7
536,353,7
530,505,7
154,334,7
976,104,7
98,275,7
837,450,7
662,195,7
412,149,7
724,52,7
501,323,7
826,134,7
233,401,7
713,244,7
649,458,7
305,568,7
976,254,7
180,319,7
989,18,7
690,266,7
236,581,7
466,13,7
50,440,7
861,11,7
368,371,7
498,415,7
211,469,7
402,153,7
918,427,7
524,316,7
220,64,7
29,488,7
777,297,7
665,402,7
784,183,7
167,188,7
725,21,7
321,62,7
139,316,7
465,588,7
922,0,7
577,181,7
640,483,7
798,594,7
702,91,7
350,341,7
809,7,7
359,394,7
660,389,7
577,542,7
341,256,7
775,373,7
93,393,7
870,165,7
166,413,7
943,136,7
445,386,7
169,545,7
658,159,7
777,384,7
530,431,7
733,410,7
881,89,7
769,172,7
332,153,7
441,80,7
878,143,7
160,210,7
