298,551,18
406,179,18
250,144,18
693,549,18
989,558,18
805,162,18
476,359,18
63,372,18
241,82,18
443,75,18
392,268,18
983,59,18
134,585,18
235,548,18
458,267,18
403,121,18
986,193,18
1001,354,18
979,396,18
872,582,18
784,489,18
671,41,18
723,220,18
121,315,18
805,52,18
19,588,18
778,249,18
653,379,18
552,490,18
622,79,18
638,273,18
410,76,18
958,52,18
1019,482,18
326,489,18
150,504,18
37,456,18
115,218,18
797,215,18
282,78,18
38,530,18
481,313,18
517,341,18
103,252,18
346,133,18
211,430,18
165,43,18
890,84,18
303,322,18
917,188,18
934,236,18
916,419,18
767,334,18
378,285,18
451,327,18
851,383,18
716,49,18
428,122,18
219,350,18
229,51,18
